PLACA;DEPARTAMENTO;CIUDAD;SERVICIO
CTM734;CUNDINAMARCA;LA CALERA;PARTICULAR
OMH650;ANTIOQUIA;MEDELLIN;OFICIAL
CTV751;NORTESANTAN;CUCUTA;PARTICULAR
ETQ571;ATLANTICO;GALAPA;PARTICULAR
ZGC292;SANTANDER;SAN GIL;PARTICULAR
UQT660;CHOCO;QUIBDO;PARTICULAR
BUV722;BOLIVAR;TURBACO;PARTICULAR
BUM794;BOLIVAR;TURBACO;PARTICULAR
BHK818;BOLIVAR;TURBACO;PARTICULAR
TKX802;ANTIOQUIA;ENVIGADO;PUBLICO
OSY425;NARINO;PASTO;OFICIAL
DAT371;VALLE;CANDELARIA;PARTICULAR
ANC263;CALDAS;ANSERMA;PARTICULAR
BHT696;BOLIVAR;TURBACO;PARTICULAR
QGZ335;CUNDINAMARCA;CHIA;PARTICULAR
DYM388;META;RESTREPO;PARTICULAR
EJC742;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
BJU178;BOLIVAR;TURBACO;PARTICULAR
PST988;CORDOBA;MONTERIA;PARTICULAR
DUD118;CESAR;VALLEDUPAR;PARTICULAR
BOC756;BOLIVAR;TURBACO;PARTICULAR
CHT308;ANTIOQUIA;CAUCASIA;PARTICULAR
MZY352;CALDAS;MANIZALES;PARTICULAR
CTF174;CUNDINAMARCA;LA CALERA;PARTICULAR
BDR175;BOLIVAR;TURBACO;PARTICULAR
TXP685;CAUCA;MIRANDA;PUBLICO
ZGB365;SANTANDER;SAN GIL;PARTICULAR
BLT499;BOLIVAR;TURBACO;PARTICULAR
OFO585;SANTANDER;FLORIDABLANC;OFICIAL
BCS315;BOLIVAR;TURBACO;PARTICULAR
BJX806;BOLIVAR;TURBACO;PARTICULAR
TXU832;CAUCA;MIRANDA;PUBLICO
ZTH772;SANTANDER;S VICEN CHUC;PARTICULAR
TXO521;CAUCA;MIRANDA;PUBLICO
NAG683;VALLE;CALI;PARTICULAR
CBT801;VALLE;CALI;PARTICULAR
NAR184;VALLE;CALI;PARTICULAR
IUL309;NORTESANTAN;OCANA;PARTICULAR
BFZ658;BOLIVAR;TURBACO;PARTICULAR
NAC421;VALLE;CALI;PARTICULAR
CSV991;BOLIVAR;ARJONA;PARTICULAR
BHP627;BOLIVAR;TURBACO;PARTICULAR
OAD829;NARINO;PASTO;OFICIAL
TSA037;BOLIVAR;CARTAGENA;PUBLICO
OJK464;CUNDINAMARCA;ZIPAQUIRA;OFICIAL
BKD361;BOLIVAR;TURBACO;PARTICULAR
SFD400;BOGOTAD.E.;BOGOTA D.E.;PUBLICO
SKX931;SUCRE;SAMPUES;PUBLICO
LDX140;ANTIOQUIA;MEDELLIN;PARTICULAR
TEU695;CUNDINAMARCA;PACHO;PUBLICO
BGM313;BOLIVAR;TURBACO;PARTICULAR
JAX842;BOYACA;GUATEQUE;PARTICULAR
BNW057;BOLIVAR;TURBACO;PARTICULAR
TOP557;ANTIOQUIA;TURBO;PUBLICO
VIR661;NORTESANTAN;VILLA ROSARI;PUBLICO
YAV447;SN ANDRESY;SAN ANDRES;PUBLICO
ZGD888;SANTANDER;SAN GIL;PARTICULAR
SSF506;CUNDINAMARCA;GIRARDOT;PUBLICO
OFZ547;VALLE;CAICEDONIA;OFICIAL
LAN630;ANTIOQUIA;MEDELLIN;PARTICULAR
ARE361;QUINDIO;ARMENIA;PARTICULAR
PEN475;TOLIMA;PURIFICACION;PARTICULAR
OCX044;CAUCA;S. QUILICHAO;OFICIAL
GLD723;CUNDINAMARCA;FUSAGASUGA;PARTICULAR
CEC489;CUNDINAMARCA;CHIA;PARTICULAR
XUJ945;SANTANDER;MALAGA;PUBLICO
BCA251;BOLIVAR;TURBACO;PARTICULAR
BGG747;BOLIVAR;TURBACO;PARTICULAR
PEO650;TOLIMA;PURIFICACION;PARTICULAR
OFV702;CUNDINAMARCA;UBATE;OFICIAL
LYG903;ANTIOQUIA;ENVIGADO;PARTICULAR
ZGC026;SANTANDER;SAN GIL;PARTICULAR
ZCR170;CESAR;AGUSTIN CODA;PUBLICO
TXL423;CAUCA;MIRANDA;PUBLICO
SOT119;ANTIOQUIA;SABANETA;PUBLICO
OGL428;BOLIVAR;ARJONA;OFICIAL
QFP201;META;VILLAVICENCI;PARTICULAR
TOZ891;ATLANTICO;BARRANQUILLA;PUBLICO
BAG641;BOLIVAR;TURBACO;PARTICULAR
ETQ517;ATLANTICO;GALAPA;PARTICULAR
RFS967;RISARALDA;LA VIRGINIA;PARTICULAR
TUY014;BOLIVAR;TURBACO;PUBLICO
BBK104;BOLIVAR;TURBACO;PARTICULAR
BEE489;BOLIVAR;TURBACO;PARTICULAR
CTH795;CUNDINAMARCA;LA CALERA;PARTICULAR
TKZ343;ANTIOQUIA;ENVIGADO;PUBLICO
BJM399;BOLIVAR;TURBACO;PARTICULAR
SLT161;TOLIMA;ESPINAL;PUBLICO
QNA243;CHOCO;QUIBDO;PARTICULAR
BGW540;BOLIVAR;TURBACO;PARTICULAR
SYL883;CAQUETA;BELEN ANDAQU;PUBLICO
TBR868;HUILA;TIMANA;PUBLICO
OFZ152;VALLE;CAICEDONIA;OFICIAL
ETP292;ATLANTICO;GALAPA;PARTICULAR
CJT497;VALLE;CALI;PARTICULAR
TXS729;CAUCA;MIRANDA;PUBLICO
OAM206;CUNDINAMARCA;MINISTERIO T;OFICIAL
BUX675;BOLIVAR;TURBACO;PARTICULAR
TOQ123;ANTIOQUIA;TURBO;PUBLICO
TRT458;BOYACA;MIRAFLORES;PUBLICO
TRT667;BOYACA;MIRAFLORES;PUBLICO
BGI840;BOLIVAR;TURBACO;PARTICULAR
BLT033;BOLIVAR;TURBACO;PARTICULAR
BFM133;BOLIVAR;TURBACO;PARTICULAR
BNR037;BOLIVAR;TURBACO;PARTICULAR
ZDX905;BOYACA;SOGAMOSO;PARTICULAR
TGQ623;BOYACA;SOATA;PUBLICO
QFR323;META;VILLAVICENCI;PARTICULAR
BOY390;BOLIVAR;TURBACO;PARTICULAR
BFO508;BOLIVAR;TURBACO;PARTICULAR
OSE015;SANTANDER;SAN GIL;OFICIAL
TVM345;BOYACA;PAIPA;PUBLICO
MBB263;VALLE;CALI;PARTICULAR
TBX569;ANTIOQUIA;MEDELLIN;PUBLICO
PEP633;TOLIMA;PURIFICACION;PARTICULAR
TRP850;BOYACA;MIRAFLORES;PUBLICO
NOT717;VALLE;TULUA;PARTICULAR
CFN946;VALLE;CALI;PARTICULAR
MMT147;BOYACA;MONIQUIRA;PARTICULAR
TRP048;BOYACA;MIRAFLORES;PUBLICO
BFD669;BOLIVAR;TURBACO;PARTICULAR
BLT796;BOLIVAR;TURBACO;PARTICULAR
TCP477;NARINO;TUQUERRES;PUBLICO
OPO058;HUILA;LA PLATA;OFICIAL
CUU071;MAGDALENA;CIENAGA;PARTICULAR
TML061;VALLE;JAMUNDI;PUBLICO
TXO109;CAUCA;MIRANDA;PUBLICO
HZA539;ANTIOQUIA;BELLO;PARTICULAR
TFN333;META;ACACIAS;PUBLICO
MQN764;TOLIMA;MARIQUITA;PARTICULAR
GWI330;CAUCA;POPAYAN;PARTICULAR
BLE952;BOLIVAR;TURBACO;PARTICULAR
TRE809;BOYACA;MIRAFLORES;PUBLICO
BMR321;BOLIVAR;TURBACO;PARTICULAR
BLM906;BOLIVAR;TURBACO;PARTICULAR
LUB407;META;VILLAVICENCI;PARTICULAR
BLT225;BOLIVAR;TURBACO;PARTICULAR
TWR830;VALLE;LA UNION;OFICIAL
NVK044;NARINO;PASTO;PARTICULAR
BOT043;BOLIVAR;TURBACO;PARTICULAR
BNC786;BOLIVAR;TURBACO;PARTICULAR
OTL496;SANTANDER;VELEZ;OFICIAL
BWU084;ANTIOQUIA;SABANETA;PARTICULAR
BMO552;BOLIVAR;TURBACO;PARTICULAR
OVR760;CAUCA;PATIA(ELBOR;OFICIAL
MZX678;CALDAS;MANIZALES;PARTICULAR
TVR082;BOYACA;PAIPA;PUBLICO
TVU361;BOYACA;PAIPA;PUBLICO
ETW990;ATLANTICO;PUERTO COLOM;PARTICULAR
CGV072;ANTIOQUIA;CAUCASIA;PARTICULAR
PIU806;BOLIVAR;MAGANGUE;PARTICULAR
FDP338;CUNDINAMARCA;FUSAGASUGA;PARTICULAR
GOP114;META;VILLAVICENCI;PARTICULAR
VYR425;HUILA;GARZON;PUBLICO
OVK534;CALDAS;VILLAMARIA;OFICIAL
TWT847;VALLE;LA UNION;OFICIAL
WZH464;TOLIMA;MELGAR;PUBLICO
SKF155;CUNDINAMARCA;ZIPAQUIRA;PUBLICO
AQA598;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
CBR772;VALLE;CALI;PARTICULAR
COX275;CUNDINAMARCA;MINISTERIO T;PUBLICO
BJL306;BOLIVAR;TURBACO;PARTICULAR
TWS303;VALLE;LA UNION;OFICIAL
BLE007;BOLIVAR;TURBACO;PARTICULAR
RFK367;RISARALDA;LA VIRGINIA;PARTICULAR
QFK340;META;VILLAVICENCI;PARTICULAR
TXR072;CAUCA;MIRANDA;PUBLICO
XUJ915;SANTANDER;MALAGA;PUBLICO
CFQ592;VALLE;CALI;PARTICULAR
SKO853;ANTIOQUIA;LA CEJA;PUBLICO
RGC455;LA GUAJIRA;RIOHACHA;PARTICULAR
SNM370;CUNDINAMARCA;SOACHA;PUBLICO
CRZ820;CUNDINAMARCA;LA CALERA;PARTICULAR
DUD348;CESAR;VALLEDUPAR;PARTICULAR
BJT823;BOLIVAR;TURBACO;PARTICULAR
BFP100;BOLIVAR;TURBACO;PARTICULAR
TKX998;ANTIOQUIA;ENVIGADO;PUBLICO
EUP361;CUNDINAMARCA;MOSQUERA;PARTICULAR
CTT572;CUNDINAMARCA;LA CALERA;PARTICULAR
BOL616;BOLIVAR;TURBACO;PARTICULAR
CUC490;NORTESANTAN;CUCUTA;PARTICULAR
FDF049;CUNDINAMARCA;SOACHA;PARTICULAR
CGD015;CUNDINAMARCA;CHIA;PARTICULAR
ETQ376;ATLANTICO;GALAPA;PARTICULAR
BNT871;BOLIVAR;TURBACO;PARTICULAR
BLF403;BOLIVAR;TURBACO;PARTICULAR
CTH942;CUNDINAMARCA;LA CALERA;PARTICULAR
WRD166;QUINDIO;CALARCA;PUBLICO
BBL680;BOLIVAR;TURBACO;PARTICULAR
PTT218;MAGDALENA;PLATO;PARTICULAR
CSW228;BOLIVAR;ARJONA;PARTICULAR
CON004;ANTIOQUIA;CAUCASIA;PARTICULAR
FTZ031;CUNDINAMARCA;MOSQUERA;PARTICULAR
OSA209;SANTANDER;BARBOSA;OFICIAL
TOL514;ANTIOQUIA;RIONEGRO;PUBLICO
QFL130;META;VILLAVICENCI;PARTICULAR
COW767;CUNDINAMARCA;MINISTERIO T;PUBLICO
TWL659;VALLE;LA UNION;OFICIAL
FEC630;CAQUETA;FLORENCIA;PARTICULAR
OVV182;CUNDINAMARCA;LA CALERA;OFICIAL
DUB381;CESAR;VALLEDUPAR;PARTICULAR
SLV415;CUNDINAMARCA;FUSAGASUGA;PUBLICO
VAM056;VALLE;CALI;PUBLICO
QFR819;META;VILLAVICENCI;PARTICULAR
ATE216;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
TRV164;BOYACA;MIRAFLORES;PUBLICO
BKW838;BOLIVAR;TURBACO;PARTICULAR
CRY822;CUNDINAMARCA;LA CALERA;PARTICULAR
TXY409;CAUCA;MIRANDA;PUBLICO
EKQ721;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
TRL466;BOYACA;MIRAFLORES;PUBLICO
MOD055;BOLIVAR;MOMPOX;PARTICULAR
MQT565;TOLIMA;MARIQUITA;PARTICULAR
XGC631;BOYACA;SOGAMOSO;PUBLICO
BLX626;BOLIVAR;TURBACO;PARTICULAR
TKV959;ANTIOQUIA;ENVIGADO;PUBLICO
DUC360;CESAR;VALLEDUPAR;PARTICULAR
SQK635;CUNDINAMARCA;FACATATIVA;PUBLICO
SNN348;CUNDINAMARCA;SOACHA;PUBLICO
OPO671;HUILA;LA PLATA;OFICIAL
TMN016;VALLE;JAMUNDI;PUBLICO
BFQ252;BOLIVAR;TURBACO;PARTICULAR
KEI876;ANTIOQUIA;MEDELLIN;PARTICULAR
DUE181;CESAR;VALLEDUPAR;PARTICULAR
TNZ360;ANTIOQUIA;RIONEGRO;PUBLICO
TNW738;ANTIOQUIA;RIONEGRO;PUBLICO
AOA049;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
BKB344;BOLIVAR;TURBACO;PARTICULAR
CJG234;CUNDINAMARCA;CHIA;PARTICULAR
ETQ602;ATLANTICO;GALAPA;PARTICULAR
OZT952;HUILA;BARAYA;OFICIAL
COW204;CUNDINAMARCA;MINISTERIO T;PUBLICO
BFA914;BOLIVAR;TURBACO;PARTICULAR
WNJ568;QUINDIO;CALARCA;PUBLICO
SSC132;CUNDINAMARCA;GIRARDOT;PUBLICO
VJI740;CORDOBA;PLANETA RICA;PUBLICO
TVX561;BOYACA;PAIPA;PUBLICO
BCW785;BOLIVAR;TURBACO;PARTICULAR
TWJ744;VALLE;LA UNION;OFICIAL
MOJ725;CUNDINAMARCA;MOSQUERA;PARTICULAR
BKM873;BOLIVAR;TURBACO;PARTICULAR
BVA886;BOLIVAR;TURBACO;PARTICULAR
TRP028;BOYACA;MIRAFLORES;PUBLICO
BFX756;BOLIVAR;TURBACO;PARTICULAR
SRF412;CUNDINAMARCA;FACATATIVA;PUBLICO
CSX533;BOLIVAR;CARTAGENA;PARTICULAR
BEV108;BOLIVAR;TURBACO;PARTICULAR
OSY798;NARINO;PASTO;OFICIAL
ETW933;ATLANTICO;PUERTO COLOM;PARTICULAR
MMS602;BOYACA;MONIQUIRA;PARTICULAR
UQX617;NORTESANTAN;CUCUTA;PUBLICO
OGN097;BOLIVAR;ARJONA;OFICIAL
JGA648;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
TXT789;CAUCA;MIRANDA;PUBLICO
BCC096;BOLIVAR;TURBACO;PARTICULAR
MLJ492;BOYACA;MONIQUIRA;PARTICULAR
TVU033;BOYACA;PAIPA;PUBLICO
CSC046;BOLIVAR;ARJONA;PARTICULAR
BEW681;BOLIVAR;TURBACO;PARTICULAR
ETQ807;ATLANTICO;GALAPA;PARTICULAR
RFK843;RISARALDA;LA VIRGINIA;PARTICULAR
DUD087;CESAR;VALLEDUPAR;PARTICULAR
SVA879;CUNDINAMARCA;VILLETA;PUBLICO
BUU135;BOLIVAR;TURBACO;PARTICULAR
MQP123;TOLIMA;MARIQUITA;PARTICULAR
BMU602;BOLIVAR;TURBACO;PARTICULAR
COZ519;CUNDINAMARCA;MINISTERIO T;PUBLICO
BKN207;BOLIVAR;TURBACO;PARTICULAR
SSI121;CUNDINAMARCA;FUSAGASUGA;PUBLICO
TWZ993;VALLE;LA UNION;OFICIAL
ODL371;NARIÑO;GUACHUCAL;OFICIAL
SMA187;CUNDINAMARCA;UBATE;PUBLICO
BDQ226;BOLIVAR;TURBACO;PARTICULAR
TXN115;CAUCA;MIRANDA;PUBLICO
BDK880;BOLIVAR;TURBACO;PARTICULAR
OFP367;SANTANDER;FLORIDABLANC;OFICIAL
BGD327;BOLIVAR;TURBACO;PARTICULAR
TRY681;BOYACA;MIRAFLORES;PUBLICO
TIY935;QUINDIO;CIRCASIA;PUBLICO
SOT882;ANTIOQUIA;SABANETA;PUBLICO
BFO384;BOLIVAR;TURBACO;PARTICULAR
ACJ228;NARINO;SAMANIEGO;PARTICULAR
FFN241;CAQUETA;FLORENCIA;PARTICULAR
AIO165;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
BIS494;BOLIVAR;TURBACO;PARTICULAR
DUE846;CESAR;VALLEDUPAR;PARTICULAR
SDP690;ATLANTICO;SOLEDAD;PUBLICO
OFK937;VALLE;FLORIDA;OFICIAL
SKY964;SUCRE;SAMPUES;PUBLICO
XNC731;SANTANDER;BUCARAMANGA;PUBLICO
DVT466;CESAR;ROBLES (LA P;PARTICULAR
BMC044;BOLIVAR;TURBACO;PARTICULAR
ZGD211;SANTANDER;SAN GIL;PARTICULAR
SOT049;ANTIOQUIA;SABANETA;PUBLICO
GOW771;META;VILLAVICENCI;PARTICULAR
THK997;ANTIOQUIA;MEDELLIN;PUBLICO
ZDA000;VALLE;ANDALUCIA;PUBLICO
OER426;BOYACA;NOBSA;OFICIAL
OFR496;SANTANDER;FLORIDABLANC;OFICIAL
PTT149;MAGDALENA;PLATO;PARTICULAR
UFX092;MAGDALENA;SANTA MARTA;PUBLICO
BAU352;BOLIVAR;TURBACO;PARTICULAR
TVR181;BOYACA;PAIPA;PUBLICO
TCN069;NARINO;TUQUERRES;PUBLICO
VCC325;CALDAS;VILLAMARIA;PUBLICO
BPH507;BOLIVAR;TURBACO;PARTICULAR
MES136;SANTANDER;MALAGA;PARTICULAR
ETQ480;ATLANTICO;GALAPA;PARTICULAR
TWO686;VALLE;LA UNION;OFICIAL
DUD675;CESAR;VALLEDUPAR;PARTICULAR
BHC734;BOLIVAR;TURBACO;PARTICULAR
TUY274;BOLIVAR;TURBACO;PUBLICO
UWJ930;CESAR;VALLEDUPAR;PUBLICO
ZAN715;VALLE;ZARZAL;PARTICULAR
TIA184;ANTIOQUIA;MEDELLIN;PUBLICO
BNW401;BOLIVAR;TURBACO;PARTICULAR
DUC776;CESAR;VALLEDUPAR;PARTICULAR
OGU377;SANTANDER;GIRON;OFICIAL
BFG254;BOLIVAR;TURBACO;PARTICULAR
TNM697;ANTIOQUIA;RIONEGRO;PUBLICO
DAP256;VALLE;CANDELARIA;PARTICULAR
TRE528;BOYACA;MIRAFLORES;PUBLICO
TWO042;VALLE;LA UNION;OFICIAL
TWN587;VALLE;LA UNION;OFICIAL
ETU320;ATLANTICO;PUERTO COLOM;PARTICULAR
BWT992;ANTIOQUIA;SABANETA;PARTICULAR
TRT873;BOYACA;MIRAFLORES;PUBLICO
FSE226;CUNDINAMARCA;MOSQUERA;PARTICULAR
VJC349;CORDOBA;PLANETA RICA;PUBLICO
ZGA967;SANTANDER;SAN GIL;PARTICULAR
ZGC194;SANTANDER;SAN GIL;PARTICULAR
SNR399;CUNDINAMARCA;SOACHA;PUBLICO
TRT239;BOYACA;MIRAFLORES;PUBLICO
OFP226;SANTANDER;FLORIDABLANC;OFICIAL
BJW740;BOLIVAR;TURBACO;PARTICULAR
NOT756;VALLE;TULUA;PARTICULAR
BUE761;BOLIVAR;TURBACO;PARTICULAR
AJA852;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
DUE317;CESAR;VALLEDUPAR;PARTICULAR
GRE220;CAUCA;POPAYAN;PARTICULAR
DUB886;CESAR;VALLEDUPAR;PARTICULAR
SUF493;CUNDINAMARCA;FUSAGASUGA;PUBLICO
BHR904;BOLIVAR;TURBACO;PARTICULAR
COX421;CUNDINAMARCA;MINISTERIO T;PUBLICO
MMC954;BOYACA;MONIQUIRA;PARTICULAR
EDK104;SANTANDER;VELEZ;PARTICULAR
BUN830;BOLIVAR;TURBACO;PARTICULAR
CRT884;CUNDINAMARCA;LA CALERA;PARTICULAR
CNH680;VALLE;CAICEDONIA;PARTICULAR
BNL638;BOLIVAR;TURBACO;PARTICULAR
QGX420;CUNDINAMARCA;CHIA;PARTICULAR
ETY160;ATLANTICO;PUERTO COLOM;PARTICULAR
CTV951;NORTESANTAN;CUCUTA;PARTICULAR
AGD812;CALDAS;AGUADAS;PARTICULAR
TVS738;BOYACA;PAIPA;PUBLICO
ASB636;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
COW982;CUNDINAMARCA;MINISTERIO T;PUBLICO
OFN817;SANTANDER;FLORIDABLANC;OFICIAL
OPO608;HUILA;LA PLATA;OFICIAL
TCK404;NARINO;TUQUERRES;PUBLICO
IKK985;NARINO;IPIALES;PARTICULAR
TKZ459;ANTIOQUIA;ENVIGADO;PUBLICO
DVD101;INT DEL CAQU;EL PAUJIL;PARTICULAR
TVA241;BOYACA;PAIPA;PUBLICO
BCO856;BOLIVAR;TURBACO;PARTICULAR
JAF598;BOYACA;TUNJA;PARTICULAR
VBQ578;VALLE;CALI;PUBLICO
LDE656;CESAR;VALLEDUPAR;PARTICULAR
BMO167;BOLIVAR;TURBACO;PARTICULAR
QEF034;CAUCA;POPAYAN;PARTICULAR
BMK656;BOLIVAR;TURBACO;PARTICULAR
TOP253;ANTIOQUIA;TURBO;PUBLICO
TBR429;HUILA;TIMANA;PUBLICO
AHG129;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
BGV134;BOLIVAR;TURBACO;PARTICULAR
LMH500;ANTIOQUIA;ITAGUI;PARTICULAR
BMH822;BOLIVAR;TURBACO;PARTICULAR
BFT804;BOLIVAR;TURBACO;PARTICULAR
TML407;VALLE;JAMUNDI;PUBLICO
BIT410;BOLIVAR;TURBACO;PARTICULAR
FDF350;CUNDINAMARCA;SOACHA;PARTICULAR
BNB185;BOLIVAR;TURBACO;PARTICULAR
TWZ339;VALLE;LA UNION;OFICIAL
BJJ702;BOLIVAR;TURBACO;PARTICULAR
BNL532;BOLIVAR;TURBACO;PARTICULAR
MFJ456;SANTANDER;MALAGA;PARTICULAR
OBH276;BOGOTAD.E.;BOGOTA D.E.;OFICIAL
JJJ704;TOLIMA;IBAGUE;PARTICULAR
TKV348;ANTIOQUIA;ENVIGADO;PUBLICO
THM988;ANTIOQUIA;MEDELLIN;PUBLICO
GRF274;CAUCA;POPAYAN;PARTICULAR
BKB867;BOLIVAR;TURBACO;PARTICULAR
GOT364;META;VILLAVICENCI;PARTICULAR
COS901;BOYACA;COMBITA;PARTICULAR
BND264;BOLIVAR;TURBACO;PARTICULAR
CEV089;VALLE;CALI;PARTICULAR
BPT020;BOLIVAR;SAN JUANNEP;PARTICULAR
BVL954;BOLIVAR;TURBACO;PARTICULAR
TFM722;META;ACACIAS;PUBLICO
XGA182;BOYACA;SOGAMOSO;PUBLICO
SOC260;CUNDINAMARCA;SOACHA;PUBLICO
OPP880;VALLE;LA UNION;OFICIAL
BMD204;BOLIVAR;TURBACO;PARTICULAR
SNN727;CUNDINAMARCA;SOACHA;PUBLICO
CHK351;ANTIOQUIA;CAUCASIA;PARTICULAR
BNV246;BOLIVAR;TURBACO;PARTICULAR
TVV596;BOYACA;PAIPA;PUBLICO
TBO433;HUILA;TIMANA;PUBLICO
BEO357;BOLIVAR;TURBACO;PARTICULAR
BIG540;BOLIVAR;TURBACO;PARTICULAR
FDS038;CUNDINAMARCA;FUSAGASUGA;PARTICULAR
XFA458;BOYACA;GUATEQUE;PUBLICO
TRG905;BOYACA;MIRAFLORES;PUBLICO
NAK777;VALLE;CALI;PARTICULAR
EKV393;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
JUB160;VALLE;CALI;PARTICULAR
BOV173;BOLIVAR;TURBACO;PARTICULAR
BDY602;BOLIVAR;TURBACO;PARTICULAR
CFZ999;VALLE;CARTAGO;PARTICULAR
FTD707;CUNDINAMARCA;FACATATIVA;PARTICULAR
OFO844;SANTANDER;FLORIDABLANC;OFICIAL
EUT349;CUNDINAMARCA;MOSQUERA;PARTICULAR
FAM510;CUNDINAMARCA;SOACHA;PARTICULAR
KEI062;ANTIOQUIA;MEDELLIN;PARTICULAR
BII955;BOLIVAR;TURBACO;PARTICULAR
TWY986;VALLE;LA UNION;OFICIAL
ZGD664;SANTANDER;SAN GIL;PARTICULAR
TOK302;ANTIOQUIA;RIONEGRO;PUBLICO
SDT146;CAUCA;S. QUILICHAO;PUBLICO
XLD675;SANTANDER;BUCARAMANGA;PUBLICO
OWT533;HUILA;GARZON;OFICIAL
CHA856;ANTIOQUIA;CAUCASIA;PARTICULAR
TCJ735;NARINO;TUQUERRES;PUBLICO
ITO379;NORTESANTAN;OCANA;PARTICULAR
SNM330;CUNDINAMARCA;SOACHA;PUBLICO
SYS851;NORTESANTAN;CUCUTA;PUBLICO
UFZ723;MAGDALENA;SANTA MARTA;PUBLICO
EJC768;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
THM416;ANTIOQUIA;MEDELLIN;PUBLICO
CRV302;CUNDINAMARCA;LA CALERA;PARTICULAR
TFV048;CUNDINAMARCA;RICAURTE;PUBLICO
QFO397;META;VILLAVICENCI;PARTICULAR
CTR978;CUNDINAMARCA;LA CALERA;PARTICULAR
AUV000;ATLANTICO;SOLEDAD;PARTICULAR
FTP672;CUNDINAMARCA;MOSQUERA;PARTICULAR
MMU773;BOYACA;MONIQUIRA;PARTICULAR
DUA893;CESAR;VALLEDUPAR;PARTICULAR
EKM745;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
CST220;BOLIVAR;ARJONA;PARTICULAR
BPM038;BOLIVAR;SAN JUANNEP;PARTICULAR
FLJ406;VALLE;FLORIDA;PARTICULAR
BGU357;BOLIVAR;TURBACO;PARTICULAR
TVQ993;BOYACA;PAIPA;PUBLICO
FAD205;ANTIOQUIA;ENVIGADO;PARTICULAR
OFP397;SANTANDER;FLORIDABLANC;OFICIAL
ETQ587;ATLANTICO;GALAPA;PARTICULAR
JJJ928;TOLIMA;IBAGUE;PARTICULAR
QFQ456;META;VILLAVICENCI;PARTICULAR
BET537;BOLIVAR;TURBACO;PARTICULAR
NVU222;NARINO;PASTO;PARTICULAR
SAK810;CAUCA;POPAYAN;PUBLICO
TMQ787;ANTIOQUIA;BELLO;PUBLICO
PET019;TOLIMA;PURIFICACION;PARTICULAR
BIK644;BOLIVAR;TURBACO;PARTICULAR
TBE053;HUILA;PALERMO;PUBLICO
BEW690;BOLIVAR;TURBACO;PARTICULAR
TWP097;VALLE;LA UNION;OFICIAL
JOJ064;TOLIMA;ESPINAL;PARTICULAR
OGP406;BOLIVAR;ARJONA;OFICIAL
MMF010;BOYACA;MONIQUIRA;PARTICULAR
TBR042;HUILA;TIMANA;PUBLICO
TMK008;VALLE;JAMUNDI;PUBLICO
CFT219;VALLE;CALI;PARTICULAR
DUE612;CESAR;VALLEDUPAR;PARTICULAR
CTN010;CUNDINAMARCA;LA CALERA;PARTICULAR
BOA260;BOLIVAR;TURBACO;PARTICULAR
TWQ399;VALLE;LA UNION;OFICIAL
DAP920;VALLE;CANDELARIA;PARTICULAR
TVR132;BOYACA;PAIPA;PUBLICO
BUT154;BOLIVAR;TURBACO;PARTICULAR
TWS223;VALLE;LA UNION;OFICIAL
KEJ518;ANTIOQUIA;MEDELLIN;PARTICULAR
MAK110;CALDAS;MANZANARES;PARTICULAR
TUY077;BOLIVAR;TURBACO;PUBLICO
PEN761;TOLIMA;PURIFICACION;PARTICULAR
OII114;CUNDINAMARCA;VILLETA;OFICIAL
BDX881;BOLIVAR;TURBACO;PARTICULAR
TAH005;CALDAS;ARANZAZU;PUBLICO
ZGC024;SANTANDER;SAN GIL;PARTICULAR
CFW045;VALLE;CALI;PARTICULAR
BJD253;BOLIVAR;TURBACO;PARTICULAR
OAY374;BOGOTAD.E.;BOGOTA D.E.;OFICIAL
CTH907;CUNDINAMARCA;LA CALERA;PARTICULAR
FEO489;CAQUETA;FLORENCIA;PARTICULAR
AOA884;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
QFN357;META;VILLAVICENCI;PARTICULAR
GUM187;CAUCA;POPAYAN;PARTICULAR
BJB064;BOLIVAR;TURBACO;PARTICULAR
DUC608;CESAR;VALLEDUPAR;PARTICULAR
VIP710;NORTESANTAN;VILLA ROSARI;PUBLICO
TMS618;ANTIOQUIA;BELLO;PUBLICO
UPN701;CORDOBA;MONTERIA;PUBLICO
BOV873;BOLIVAR;TURBACO;PARTICULAR
AUV368;ATLANTICO;SOLEDAD;PARTICULAR
FTQ427;CUNDINAMARCA;MOSQUERA;PARTICULAR
BOV882;BOLIVAR;TURBACO;PARTICULAR
ZGA302;SANTANDER;SAN GIL;PARTICULAR
